ID,Title,Description,Category,RegularPrice,SalePrice,URL,ImageURL
197,"Engine Timing Chain-Belt Replacement Tool (Honda Mazda Hyundai Daewoo ","Engine Timing Tool set suit Honda Mazda Hyundai andamp; Daewoo. SA-8366 High Quality set for Timing belt replacement etc. This tool is designed to safely lock timing gears, camshaft etc when changing timing belt or removing components. Universal timing tool kit contains a comprehensive range pulley holding and pulling to","specialist tools","1,196.80",,https://www.specialisttools.com.au/products/engine-timing-tool-honda-mazda-hyundai-daewoo,https://www.specialisttools.com.au/cdn/shop/products/SA-8366_2__jpg.png?v=1633226194
198,"Glow Plug Removal Kit for Broken and Damaged Glow Plugs Mercedes and o","Comprehensive Broken Glow Plug Removal Kit SA-4033 Specification For Mercedes CDI engines Suitable for Mercedes CDI engines OM 611, 612 and 613. The glow plug tool set SA-4033 enables the correct removal of burnt and/or stuck due to corrosion or torn off glow plugs as well as the repair of the glow plug retaining threa","specialist tools","1,364.00",,https://www.specialisttools.com.au/products/comprehensive-broken-glow-plug-removal-kit-mercedes-and-others,https://www.specialisttools.com.au/cdn/shop/products/57_3f61d6dd-1159-460a-807e-eeb77356dfed.jpg?v=1590053842
199,"Multi Voltage Glow Plug Tester Tool","Multi Voltage Glow Plug Tester Tool SA-1053 This glow plug tester is designed to test the condition of diesel engine glow plugs status quicklyand easily on or off the vehicle be it a 12V or 24V system. Large graphics displays on its LCD screen makes it easy to read and understand the test results.Includes: Ground Clip,","specialist tools",140.00,,https://www.specialisttools.com.au/products/multi-voltage-glow-plug-testertool,https://www.specialisttools.com.au/cdn/shop/products/57_8e532464-7b76-46f3-9f4e-addb07bf3ca5.jpg?v=1590053882
200,"Crankshaft &amp; Harmonic Balancer Holding Tool for Honda / Acura","Honda / Acura Crankshaft andamp; Harmonic Balancer Holding Tool SA-3884 For the Removal of Crankshaft Bolt. Set Contains Honda specific crankshaft holding tool Pulley holder. Extension Handle Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd) is an Australian company dedicated to finding in","specialist tools",309.70,,https://www.specialisttools.com.au/products/specialist-honda-acura-crankshaft-harmonic-balancer-holding-tool,https://www.specialisttools.com.au/cdn/shop/products/57_c3a7f67d-f172-4fc3-bae2-dab1e3062ee0.jpg?v=1590053803
201,"High Quality Slide Hammer Puller 660mm Long","Top Quality Slide Hammer Puller. SA-7700 Specifications Thread M16 x 2.00. For use with pullers. Length 660 mm This puller can be used to screw into 2 leg and 3 leg pullers. Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse –","specialist tools",175.55,,https://www.specialisttools.com.au/products/high-quality-slide-hammer-puller-660mm-long,https://www.specialisttools.com.au/cdn/shop/products/57_0b0271b2-8eb3-4772-9701-47a28b377348.jpg?v=1590053849
202,"Cylinder Leakage Tester Diesel PSI &amp; Bar Percentage Gauge","Cylinder Leakage Tester SA-7384 Note : This Kit can be used in conjunction with our SA-7191D compression testing kit adapters to perform cylinder leakage tests. Specification PSI andamp; Bar Percentage Gauge 26” Extra Long Hose Allows you to accurately diagnose engine problems such as bad valves, worn rings, cracked cyli","specialist tools",372.00,,https://www.specialisttools.com.au/products/diesel-cylinder-leakage-tester,https://www.specialisttools.com.au/cdn/shop/products/57_66c87fcc-e98a-48fb-b9ff-eb2bff3036df.jpg?v=1590053806
203,"Injector Puller for Diesel Common Rail Injectors Bosch and Delphi - Ex","Professional Common Rail Injector Extractor set P/N SA-2160 This is a very heavy duty extremely well manufactured slide hammer type injector puller tool. This is a quality OEM tool manufactured for many quality brands. For the removal of stubborn Bosch/Delphi diesel injectors. This is a very powerful tool, heavy duty a","specialist tools",738.00,,https://www.specialisttools.com.au/products/extreme-heavy-duty-diesel-common-rail-injector-puller-bosch-and-delphi,https://www.specialisttools.com.au/cdn/shop/products/2160a.png?v=1590053862
204,"Injector Remover and seat cutting tool BMW","BMW Injector Remover and Seat Cutting Tool Removal of Stuck Injectors From BMW Engine. Common Rail (Bosch) System SA-3678Complete kit for removing BMW common rail injectors without removing cylinder head.  Complete with cutting tools for re-cutting injector seal seats. Equipped with air blower adapter to stop entry of","specialist tools",996.50,,https://www.specialisttools.com.au/products/bmw-injector-remover-and-seat-cutting-tool,https://www.specialisttools.com.au/cdn/shop/products/Untitleddesign_10_4763c4a3-b1d8-436a-9258-63e02cb1c882.png?v=1606373199
205,"Twisted-Copper Brush Cleaning Set Collet and Bit Holders- Comprehensiv","Twisted-Copper Brush Cleaning Setwith Flexible Bit Holder For Hard To Reach Holes SA-3770 ﻿Versatile through 5 different brush sizes. Flexible bit holder for hard to reach holes. Brass wire creates no spark and is best suited to use on brass and copper surfaces. It can also be used on steel, stainless steel, aluminium,","specialist tools",123.55,,https://www.specialisttools.com.au/products/comprehensive-twisted-copper-brush-cleaning-set,https://www.specialisttools.com.au/cdn/shop/products/SA-3770A5.jpg?v=1590629289
206,"Highest Quality Engine Timing Tool VW &amp; Audi","Engine Timing Tool VW andamp; Audi  SA-8263 High Quality Heavy duty Universal Kit  One of the most comprehensive timing kits on the market. This universal kit is for Petrol and Diesel engine service operations including timing belt replacement. Suits recent models and 1.9D Diesel models from 1976. Kit includes with all n","specialist tools",640.55,,https://www.specialisttools.com.au/products/highest-quality-engine-timing-tool-vw-audi,https://www.specialisttools.com.au/cdn/shop/products/57_337f6b24-3a5e-42c5-b192-3906f73227c7.jpg?v=1590053850
207,"Injector Removal Tool Ford, Fiat, Lancia, Alfa, Opel, Suzuki, Iveco, P","Injector Removal Tool - FOSI SA-2089This tool can be used Manually or in conjunction with our Low profile 18 ton Hydraulic ram. Designed to remove seized injectors from Ford, Fiat, Lancia, Alfa, Opel, Suzuki, Iveco, PSA (Peugot) engines. With this specially designed extractor kit, the injectors can be extracted without","specialist tools","1,584.65",,https://www.specialisttools.com.au/products/injector-removal-tool-fosi-peugot-etc,https://www.specialisttools.com.au/cdn/shop/products/KGrHqIOKnMFJjcw93MzBSdKKKi_u_60_57.jpg?v=1590053867
208,"Timing Belt Tool for Toyota &amp; Mitsubishi Vehicles","Master Engine Timing Tool Kit For Toyota andamp; Mitsubishi.  SA-8367 Master Engine Timing Tool Kit For Toyota andamp; Mitsubishi and many other Japanese Engines. Toyota, Mitsubishi, Lexus, Hyundai Plus Many Other Models Lexus GS, IS, LS, RX andamp; SC Land Cruiser, Prius, Auirs, Celica, Camry, Hi-Lux, HiAce, Corolla , Yaris","specialist tools","1,383.75",,https://www.specialisttools.com.au/products/timing-belt-tool-for-toyota-mitsubishi-vehicles,https://www.specialisttools.com.au/cdn/shop/products/SA-8367a.jpg?v=1633237533
209,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mits"," Diesel Water Watch Kit for Mitsubishi Pajero with dual batteries      Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@res","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-water-trap-separator-diesel-electronic-detection-unit-pajero,https://www.specialisttools.com.au/cdn/shop/products/MitsubishiPajerodualbatteriesKit.jpg?v=1590053940
210,"Electrical Wire Finger Saver Piercing Guide","Electrical Wire Finger Saver Piercing Guide SA-2720 An ingenious device that eliminates stabbed fingers. Quickly, easily and safely guides the pick point of any circuit tester into the center of all primary automotive electrical wire. Also holds the circuit tester in position allowing you to work with both hands free. Resists gasoline, oil, thinners, and other shop chemicals.","specialist tools",15.25,,https://www.specialisttools.com.au/products/finger-saver-wire-piercing-guide-for-electrical-wire-probing,https://www.specialisttools.com.au/cdn/shop/products/57_11e390ab-e4bf-4512-b8fc-d3cddb7141ca.jpg?v=1590053827
211,"VW Group Engine Timing and Injection Pump Locking Tool Kit for Diesel ","Govoni Timing Tool Set ForVW AUDI Engines2.7L / 3.0L / 4.0L / 4.2L - V6 / V8 Diesel G310215000 Professional Italian Made tool VW Engine Timing and Injection Pump Locking Tool Kit - 2.7L / 3.0L / 4.0L / 4.2L - V6 / V8 Diesel.   For locking the camshaft, crankshaft and fixing the chain tensioner For timing chain replacem","specialist tools",423.00,,https://www.specialisttools.com.au/products/govoni-engine-timing-set-for-audi-vw-group-2-7-3-0-4-0-4-2-diesel-engine,https://www.specialisttools.com.au/cdn/shop/products/57_f08369a2-779a-453c-929f-16cfb020c4e5.jpg?v=1590053910
212,"Slide Hammer Universal Injector Removal Kit = Govoni Italian Quality T","Govoni Universal Injector Slide Hammer Kit for Common Rail Diesel Injector Removal. G311185000 This kit allows technicians to work safely and efficiently on the vehicle; injectors are removed from their seats. Obviously the slide hammer needs space to work and has a remarkable  removal force on the injector. Double mou","specialist tools",943.00,,https://www.specialisttools.com.au/products/govoni-universal-injector-removal-kit,https://www.specialisttools.com.au/cdn/shop/products/57_8aa6b0dc-3c52-464f-afe0-0687bab7d33f.jpg?v=1590053898
213,"Glow Plug Universal Recess Reaming Kit M8x1 - M9x1 - M10x1 - M10x1,25 ","Professional Quality Govoni Universal Glow Plug Recess Reaming Kit G311109000 Universal glow plugs M8x1 - M9x1 - M10x1 - M10x1,25 reaming kit. Special set suitable for cleaning the glow plug shaft area and the sealing seat in the cylinder head. Thread size M8x1 Thread size M9x1 Thread size M10x1 Thread size M10x1,25 Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-62804334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",548.00,,https://www.specialisttools.com.au/products/govoni-universal-glow-plug-recess-reaming-kit-m8x1-m9x1-m10x1-m10x1-25,https://www.specialisttools.com.au/cdn/shop/products/57_9a9aaeda-f087-4bdf-836d-324109fa7662.jpg?v=1590053844
